19760	0	988
19780	0	989
19800	0	990
19820	0	991
19840	0	992
19860	0	993
19880	0	994
19900	0	995
19920	0	996
19940	0	997
19960	0	998
19980	0	999
20000	0	1000
20020	0	1001
20040	0	1002
20060	0	1003
20080	0	1004
20100	0	1005
20120	0	1006
20140	0	1007
20160	0	1008
20180	0	1009
20200	0	1010
20220	0	1011
20240	0	1012
20260	0	1013
20280	0	1014
20300	0	1015
20320	0	1016
20340	0	1017
20360	0	1018
20380	0	1019
20400	0	1020
20420	0	1021
20440	0	1022
20460	0	1023
20480	0	1024
20500	0	1025
20520	0	1026
20540	0	1027
20560	0	1028
20580	0	1029
20600	0	1030
20620	0	1031
20640	0	1032
20660	0	1033
20680	0	1034
20700	0	1035
20720	0	1036
20740	0	1037
20760	0	1038
20780	0	1039
20800	0	1040
20820	0	1041
20840	0	1042
20860	0	1043
20880	0	1044
20900	0	1045
20920	0	1046
20940	0	1047
20960	0	1048
20980	0	1049
21000	0	1050
21020	0	1051
21040	0	1052
21060	0	1053
21080	0	1054
21100	0	1055
21120	0	1056
21140	0	1057
21160	0	1058
21180	0	1059
21200	0	1060
21220	0	1061
21240	0	1062
21260	0	1063
21280	0	1064
21300	0	1065
21320	0	1066
21340	0	1067
21360	0	1068
21380	0	1069
21400	0	1070
21420	0	1071
21440	0	1072
21460	0	1073
21480	0	1074
21500	0	1075
21520	0	1076
21540	0	1077
21560	0	1078
21580	0	1079
21600	0	1080
21620	0	1081
21640	0	1082
21660	0	1083
21680	0	1084
21700	0	1085
21720	0	1086
21740	0	1087
21760	0	1088
21780	0	1089
21800	0	1090
21820	0	1091
21840	0	1092
21860	0	1093
21880	0	1094
21900	0	1095
21920	0	1096
21940	0	1097
21960	0	1098
21980	0	1099
22000	0	1100
22020	0	1101
22040	0	1102
22060	0	1103
22080	0	1104
22100	0	1105
22120	0	1106
22140	0	1107
22160	0	1108
22180	0	1109
22200	0	1110
22220	0	1111
22240	0	1112
22260	0	1113
22280	0	1114
22300	0	1115
22320	0	1116
22340	0	1117
22360	0	1118
22380	0	1119
22400	0	1120
22420	0	1121
22440	0	1122
22460	0	1123
22480	0	1124
22500	0	1125
22520	0	1126
22540	0	1127
22560	0	1128
22580	0	1129
22600	0	1130
22620	0	1131
22640	0	1132
22660	0	1133
22680	0	1134
22700	0	1135
22720	0	1136
22740	0	1137
22760	0	1138
22780	0	1139
22800	0	1140
22820	0	1141
22840	0	1142
22860	0	1143
22880	0	1144
22900	0	1145
22920	0	1146
22940	0	1147
22960	0	1148
22980	0	1149
23000	0	1150
23020	0	1151
23040	0	1152
23060	0	1153
23080	0	1154
23100	0	1155
23120	0	1156
23140	0	1157
23160	0	1158
23180	0	1159
23200	0	1160
23220	0	1161
23240	0	1162
23260	0	1163
23280	0	1164
23300	0	1165
23320	0	1166
23340	0	1167
23360	0	1168
23380	0	1169
23400	0	1170
23420	0	1171
23440	0	1172
23460	0	1173
23480	0	1174
23500	0	1175
23520	0	1176
23540	0	1177
23560	0	1178
23580	0	1179
23600	0	1180
23620	0	1181
23640	0	1182
23660	0	1183
23680	0	1184
23700	0	1185
23720	0	1186
23740	0	1187
23760	0	1188
23780	0	1189
23800	0	1190
23820	0	1191
23840	0	1192
23860	0	1193
23880	0	1194
23900	0	1195
23920	0	1196
23940	0	1197
23960	0	1198
23980	0	1199
24000	0	1200
24020	0	1201
24040	0	1202
24060	0	1203
24080	0	1204
24100	0	1205
24120	0	1206
24140	0	1207
24160	0	1208
24180	0	1209
24200	0	1210
24220	0	1211
24240	0	1212
24260	0	1213
24280	0	1214
24300	0	1215
24320	0	1216
24340	0	1217
24360	0	1218
24380	0	1219
24400	0	1220
24420	0	1221
24440	0	1222
24460	0	1223
24480	0	1224
24500	0	1225
24520	0	1226
24540	0	1227
24560	0	1228
24580	0	1229
24600	0	1230
24620	0	1231
24640	0	1232
24660	0	1233
24680	0	1234
24700	0	1235
24720	0	1236
24740	0	1237
24760	0	1238
24780	0	1239
24800	0	1240
24820	0	1241
24840	0	1242
24860	0	1243
24880	0	1244
24900	0	1245
24920	0	1246
24940	0	1247
24960	0	1248
24980	0	1249
25000	0	1250
25020	0	1251
25040	0	1252
25060	0	1253
25080	0	1254
25100	0	1255
25120	0	1256
25140	0	1257
25160	0	1258
25180	0	1259
25200	0	1260
25220	0	1261
25240	0	1262
25260	0	1263
25280	0	1264
25300	0	1265
25320	0	1266
25340	0	1267
25360	0	1268
25380	0	1269
25400	0	1270
25420	0	1271
25440	0	1272
25460	0	1273
25480	0	1274
25500	0	1275
25520	0	1276
25540	0	1277
25560	0	1278
25580	0	1279
25600	0	1280
25620	0	1281
25640	0	1282
25660	0	1283
25680	0	1284
25700	0	1285
25720	0	1286
25740	0	1287
25760	0	1288
25780	0	1289
25800	0	1290
25820	0	1291
25840	0	1292
25860	0	1293
25880	0	1294
25900	0	1295
25920	0	1296
25940	0	1297
25960	0	1298
25980	0	1299
26000	0	1300
26020	0	1301
26040	0	1302
26060	0	1303
26080	0	1304
26100	0	1305
26120	0	1306
26140	0	1307
26160	0	1308
26180	0	1309
26200	0	1310
26220	0	1311
26240	0	1312
26260	0	1313
26280	0	1314
26300	0	1315
26320	0	1316
26340	0	1317
26360	0	1318
26380	0	1319
26400	0	1320
26420	0	1321
26440	0	1322
26460	0	1323
26480	0	1324
26500	0	1325
26520	0	1326
26540	0	1327
26560	0	1328
26580	0	1329
26600	0	1330
26620	0	1331
26640	0	1332
26660	0	1333
26680	0	1334
26700	0	1335
26720	0	1336
26740	0	1337
26760	0	1338
26780	0	1339
26800	0	1340
26820	0	1341
26840	0	1342
26860	0	1343
26880	0	1344
26900	0	1345
26920	0	1346
26940	0	1347
26960	0	1348
26980	0	1349
27000	0	1350
27020	0	1351
27040	0	1352
27060	0	1353
27080	0	1354
27100	0	1355
27120	0	1356
27140	0	1357
27160	0	1358
27180	0	1359
27200	0	1360
27220	0	1361
27240	0	1362
27260	0	1363
27280	0	1364
27300	0	1365
27320	0	1366
27340	0	1367
27360	0	1368
27380	0	1369
27400	0	1370
27420	0	1371
27440	0	1372
27460	0	1373
27480	0	1374
27500	0	1375
27520	0	1376
27540	0	1377
27560	0	1378
27580	0	1379
27600	0	1380
27620	0	1381
27640	0	1382
27660	0	1383
27680	0	1384
27700	0	1385
27720	0	1386
27740	0	1387
27760	0	1388
27780	0	1389
27800	0	1390
27820	0	1391
27840	0	1392
27860	0	1393
27880	0	1394
27900	0	1395
27920	0	1396
27940	0	1397
27960	0	1398
27980	0	1399
28000	0	1400
28020	0	1401
28040	0	1402
28060	0	1403
28080	0	1404
28100	0	1405
28120	0	1406
28140	0	1407
28160	0	1408
28180	0	1409
28200	0	1410
28220	0	1411
28240	0	1412
28260	0	1413
28280	0	1414
28300	0	1415
28320	0	1416
28340	0	1417
28360	0	1418
28380	0	1419
28400	0	1420
28420	0	1421
28440	0	1422
28460	0	1423
28480	0	1424
28500	0	1425
28520	0	1426
28540	0	1427
28560	0	1428
28580	0	1429
28600	0	1430
28620	0	1431
28640	0	1432
28660	0	1433
28680	0	1434
28700	0	1435
28720	0	1436
28740	0	1437
28760	0	1438
28780	0	1439
28800	0	1440
28820	0	1441
28840	0	1442
28860	0	1443
28880	0	1444
28900	0	1445
28920	0	1446
28940	0	1447
28960	0	1448
28980	0	1449
29000	0	1450
29020	0	1451
29040	0	1452
29060	0	1453
29080	0	1454
29100	0	1455
29120	0	1456
29140	0	1457
29160	0	1458
29180	0	1459
29200	0	1460
29220	0	1461
29240	0	1462
29260	0	1463
29280	0	1464
29300	0	1465
29320	0	1466
29340	0	1467
29360	0	1468
29380	0	1469
29400	0	1470
29420	0	1471
29440	0	1472
29460	0	1473
29480	0	1474
29500	0	1475
29520	0	1476
29540	0	1477
29560	0	1478
29580	0	1479
29600	0	1480
29620	0	1481
29640	0	1482
29660	0	1483
29680	0	1484
29700	0	1485
29720	0	1486
29740	0	1487
29760	0	1488
29780	0	1489
29800	0	1490
29820	0	1491
29840	0	1492
29860	0	1493
29880	0	1494
29900	0	1495
29920	0	1496
29940	0	1497
29960	0	1498
29980	0	1499
30000	0	1500
30020	0	1501
30040	0	1502
30060	0	1503
30080	0	1504
30100	0	1505
30120	0	1506
30140	0	1507
30160	0	1508
30180	0	1509
30200	0	1510
30220	0	1511
30240	0	1512
30260	0	1513
30280	0	1514
30300	0	1515
30320	0	1516
30340	0	1517
30360	0	1518
30380	0	1519
30400	0	1520
30420	0	1521
30440	0	1522
30460	0	1523
30480	0	1524
30500	0	1525
30520	0	1526
30540	0	1527
30560	0	1528
30580	0	1529
30600	0	1530
30620	0	1531
30640	0	1532
30660	0	1533
30680	0	1534
30700	0	1535
30720	0	1536
30740	0	1537
30760	0	1538
30780	0	1539
30800	0	1540
30820	0	1541
30840	0	1542
30860	0	1543
30880	0	1544
30900	0	1545
30920	0	1546
30940	0	1547
30960	0	1548
30980	0	1549
31000	0	1550
31020	0	1551
31040	0	1552
31060	0	1553
31080	0	1554
31100	0	1555
31120	0	1556
31140	0	1557
31160	0	1558
31180	0	1559
31200	0	1560
31220	0	1561
31240	0	1562
31260	0	1563
31280	0	1564
31300	0	1565
31320	0	1566
31340	0	1567
31360	0	1568
31380	0	1569
31400	0	1570
31420	0	1571
31440	0	1572
31460	0	1573
31480	0	1574
31500	0	1575
31520	0	1576
31540	0	1577
31560	0	1578
31580	0	1579
31600	0	1580
31620	0	1581
31640	0	1582
31660	0	1583
31680	0	1584
31700	0	1585
31720	0	1586
31740	0	1587
31760	0	1588
31780	0	1589
31800	0	1590
31820	0	1591
31840	0	1592
31860	0	1593
31880	0	1594
31900	0	1595
31920	0	1596
31940	0	1597
31960	0	1598
31980	0	1599
32000	0	1600
32020	0	1601
32040	0	1602
32060	0	1603
32080	0	1604
32100	0	1605
32120	0	1606
32140	0	1607
32160	0	1608
32180	0	1609
32200	0	1610
32220	0	1611
32240	0	1612
32260	0	1613
32280	0	1614
32300	0	1615
32320	0	1616
32340	0	1617
32360	0	1618
32380	0	1619
32400	0	1620
32420	0	1621
32440	0	1622
32460	0	1623
32480	0	1624
32500	0	1625
32520	0	1626
32540	0	1627
32560	0	1628
32580	0	1629
32600	0	1630
32620	0	1631
32640	0	1632
32660	0	1633
32680	0	1634
32700	0	1635
32720	0	1636
32740	0	1637
32760	0	1638
32780	0	1639
32800	0	1640
32820	0	1641
32840	0	1642
32860	0	1643
32880	0	1644
32900	0	1645
32920	0	1646
32940	0	1647
32960	0	1648
32980	0	1649
33000	0	1650
33020	0	1651
33040	0	1652
33060	0	1653
33080	0	1654
33100	0	1655
33120	0	1656
33140	0	1657
33160	0	1658
33180	0	1659
33200	0	1660
33220	0	1661
33240	0	1662
33260	0	1663
33280	0	1664
33300	0	1665
33320	0	1666
33340	0	1667
33360	0	1668
33380	0	1669
33400	0	1670
33420	0	1671
33440	0	1672
33460	0	1673
33480	0	1674
33500	0	1675
33520	0	1676
33540	0	1677
33560	0	1678
33580	0	1679
33600	0	1680
33620	0	1681
33640	0	1682
33660	0	1683
33680	0	1684
33700	0	1685
33720	0	1686
33740	0	1687
33760	0	1688
33780	0	1689
33800	0	1690
33820	0	1691
33840	0	1692
33860	0	1693
33880	0	1694
33900	0	1695
33920	0	1696
33940	0	1697
33960	0	1698
33980	0	1699
34000	0	1700
34020	0	1701
34040	0	1702
34060	0	1703
34080	0	1704
34100	0	1705
34120	0	1706
34140	0	1707
34160	0	1708
34180	0	1709
34200	0	1710
34220	0	1711
34240	0	1712
34260	0	1713
34280	0	1714
34300	0	1715
34320	0	1716
34340	0	1717
34360	0	1718
34380	0	1719
34400	0	1720
34420	0	1721
34440	0	1722
34460	0	1723
34480	0	1724
34500	0	1725
34520	0	1726
34540	0	1727
34560	0	1728
34580	0	1729
34600	0	1730
34620	0	1731
34640	0	1732
34660	0	1733
34680	0	1734
34700	0	1735
34720	0	1736
34740	0	1737
34760	0	1738
34780	0	1739
34800	0	1740
34820	0	1741
34840	0	1742
34860	0	1743
34880	0	1744
34900	0	1745
34920	0	1746
34940	0	1747
34960	0	1748
34980	0	1749
35000	0	1750
35020	0	1751
35040	0	1752
35060	0	1753
35080	0	1754
35100	0	1755
35120	0	1756
35140	0	1757
35160	0	1758
35180	0	1759
35200	0	1760
35220	0	1761
35240	0	1762
35260	0	1763
35280	0	1764
35300	0	1765
35320	0	1766
35340	0	1767
35360	0	1768
35380	0	1769
35400	0	1770
35420	0	1771
