year,dayofyear,hourmin,ws,wd
2017,170,2040,2.14,258.3
2017,170,2050,1.737,258.9
2017,170,2100,2.493,273.1
2017,170,2110,2.71,262.5
2017,170,2120,2.879,294.6
2017,170,2130,2.847,277.2
2017,170,2140,2.883,277.5
2017,170,2150,2.165,276.3
2017,170,2200,2.431,276.7
2017,170,2210,2.767,259.9
2017,170,2220,2.505,269.8
2017,170,2230,2.737,254.4
2017,170,2240,2.408,281.7
2017,170,2250,2.83,291.6
2017,170,2300,1.901,272.6
2017,170,2310,2.232,270.7
2017,170,2320,2.632,277.3
2017,170,2330,1.989,275.2
2017,170,2340,2.23,267.6
2017,170,2350,2.603,240.6
2017,171,0,3.157,261.8
2017,171,10,3.097,268.5
2017,171,20,3.073,248.3
2017,171,30,2.489,231.4
2017,171,40,1.988,251.3
2017,171,50,2.111,227.4
2017,171,100,2.007,238.2
2017,171,110,2.128,232.9
2017,171,120,2.157,231.5
2017,171,130,2.209,249.4
2017,171,140,2.414,242.7
2017,171,150,1.857,231.6
2017,171,200,2.091,236
2017,171,210,2.359,250.9
2017,171,220,2.006,232.1
2017,171,230,1.903,229.1
2017,171,240,1.198,213.9
2017,171,250,1.299,212.2
2017,171,300,1.606,201.6
2017,171,310,1.162,235.5
2017,171,320,1.3,276
2017,171,330,1.665,244.1
2017,171,340,2.022,277.1
2017,171,350,1.984,269.5
2017,171,400,1.605,268.6
2017,171,410,1.209,261.9
2017,171,420,1.107,279.5
2017,171,430,1.617,295.7
2017,171,440,1.993,276.1
2017,171,450,1.429,244.4
2017,171,500,1.102,243.3
2017,171,510,1.877,263.9
2017,171,520,1.804,258.1
2017,171,530,1.388,275.6
2017,171,540,1.722,280.5
2017,171,550,1.709,281.2
2017,171,600,2.491,275.5
2017,171,610,2.166,285.7
2017,171,620,1.947,248.5
2017,171,630,1.566,273
2017,171,640,1.807,279.2
2017,171,650,2.389,283.6
2017,171,700,1.814,276
2017,171,710,1.875,287.5
2017,171,720,2.212,288.8
2017,171,730,3.335,279.7
2017,171,740,2.804,282.1
2017,171,750,2.671,256.3
2017,171,800,2.747,277
2017,171,810,2.912,289.7
2017,171,820,3.074,285
2017,171,830,2.742,285.8
2017,171,840,2.829,276.8
2017,171,850,2.865,276.6
2017,171,900,2.805,286.8
2017,171,910,2.818,276.2
2017,171,920,2.966,268
2017,171,930,2.948,279.5
2017,171,940,3.336,296.9
2017,171,950,3.678,290.2
2017,171,1000,3.93,287.7
2017,171,1010,3.651,287.9
2017,171,1020,4.222,290.2
2017,171,1030,4.207,282.3
2017,171,1040,4.061,275.9
2017,171,1050,4.638,271.1
2017,171,1100,4.497,266.6
2017,171,1110,4.817,274.4
2017,171,1120,4.896,273.5
2017,171,1130,4.913,270.7
2017,171,1140,5.137,281.7
2017,171,1150,5.195,262.4
2017,171,1200,4.448,253.9
2017,171,1210,4.884,274.9
2017,171,1220,4.712,271.4
2017,171,1230,4.541,267
2017,171,1240,3.622,272.3
2017,171,1250,4.469,284.4
2017,171,1300,4.615,270.9
2017,171,1310,4.059,258.1
2017,171,1320,4.96,250.2
2017,171,1330,4.125,263.6
2017,171,1340,5.08,277
2017,171,1350,4.762,280.2
2017,171,1400,4.836,260.1
2017,171,1410,4.797,262.2
2017,171,1420,4.593,263.9
2017,171,1430,4.439,259.6
2017,171,1440,4.687,270.5
2017,171,1450,3.96,269.8
2017,171,1500,4.497,275.4
2017,171,1510,4.303,256.6
2017,171,1520,4.668,262.5
2017,171,1530,5.005,268.9
2017,171,1540,4.315,273
2017,171,1550,4.035,276.4
2017,171,1600,4.655,272.7
2017,171,1610,4.258,268.7
2017,171,1620,4.337,273.7
2017,171,1630,4.568,258.4
2017,171,1640,4.156,267.3
2017,171,1650,4.213,261.3
2017,171,1700,3.396,263.7
2017,171,1710,3.824,268
2017,171,1720,3.45,274.4
2017,171,1730,3.449,266.5
2017,171,1740,3.54,257.2
2017,171,1750,3.429,247
2017,171,1800,3.697,254.3
2017,171,1810,3.05,253.5
2017,171,1820,3.442,257.7
2017,171,1830,3.437,254.3
2017,171,1840,3.529,251.6
2017,171,1850,3.132,241.8
2017,171,1900,3.169,251.3
2017,171,1910,3.157,240.1
2017,171,1920,3.355,243.4
2017,171,1930,3.179,248.5
2017,171,1940,3.36,250.2
2017,171,1950,2.859,241.6
2017,171,2000,3.088,237.6
2017,171,2010,3.223,239
2017,171,2020,3.217,247
2017,171,2030,3.239,245
2017,171,2040,3.161,248.2
2017,171,2050,3.255,255
2017,171,2100,3.107,247.2
2017,171,2110,3.125,241.9
2017,171,2120,3.644,244
2017,171,2130,3.686,252.8
2017,171,2140,4.092,260.1
2017,171,2150,3.213,263
2017,171,2200,3.1,256.3
2017,171,2210,3.144,257
2017,171,2220,3.179,261
2017,171,2230,3.382,264.7
2017,171,2240,3.226,268.9
2017,171,2250,2.934,267.3
2017,171,2300,2.92,266.9
2017,171,2310,2.884,262.3
2017,171,2320,3.215,268.1
2017,171,2330,3.173,266.4
2017,171,2340,3.205,265.2
2017,171,2350,3.335,262.7
2017,172,0,3.094,270.4
2017,172,10,3.195,276
2017,172,20,2.919,261.8
2017,172,30,2.944,267.6
2017,172,40,2.776,272.8
2017,172,50,2.765,275.7
2017,172,100,2.634,270.3
2017,172,110,3.014,273
2017,172,120,2.59,275.6
2017,172,130,2.75,284.5
2017,172,140,2.687,276.7
2017,172,150,2.975,269.6
2017,172,200,2.853,270.8
2017,172,210,2.586,261.2
2017,172,220,2.138,260.3
2017,172,230,2.838,272.9
2017,172,240,2.907,283.4
2017,172,250,3.379,270.9
2017,172,300,2.807,276.5
2017,172,310,3.221,290.9
2017,172,320,3.154,292.2
2017,172,330,2.547,285
2017,172,340,2.194,284.8
2017,172,350,2.674,273.3
2017,172,400,2.463,274.8
2017,172,410,2.227,285.3
2017,172,420,2.718,283.6
2017,172,430,2.778,279.6
2017,172,440,2.584,283.6
2017,172,450,2.544,278.3
2017,172,500,2.881,275.2
2017,172,510,2.674,269.6
2017,172,520,2.325,274.1
2017,172,530,2.71,281.9
2017,172,540,2.257,263.7
2017,172,550,2.325,283.1
2017,172,600,2.278,270.9
2017,172,610,2.162,276.4
2017,172,620,2.481,286.1
2017,172,630,2.297,274
2017,172,640,2.747,266.8
2017,172,650,2.382,284.9
2017,172,700,2.374,263.6
2017,172,710,2.27,278.2
2017,172,720,2.865,269
2017,172,730,2.511,275.9
2017,172,740,2,284.4
2017,172,750,2.128,285.2
2017,172,800,2.184,291.6
2017,172,810,1.753,278.3
2017,172,820,1.812,245.5
2017,172,830,1.31,282.3
2017,172,840,1.616,278.7
2017,172,850,1.492,263.7
2017,172,900,1.902,277.6
2017,172,910,1.623,274.8
2017,172,920,1.48,275.8
2017,172,930,2.204,266.9
2017,172,940,2.345,250.6
2017,172,950,3.284,270.6
2017,172,1000,2.608,249.4
2017,172,1010,3.151,255.8
2017,172,1020,3.309,237.9
2017,172,1030,3.669,265.3
2017,172,1040,4.316,276.3
2017,172,1050,3.92,280.5
2017,172,1100,4.942,281.6
2017,172,1110,5.132,280.8
2017,172,1120,4.437,274.8
2017,172,1130,4.79,268.2
2017,172,1140,5.318,271.9
2017,172,1150,5.382,275.8
2017,172,1200,5.127,273.3
2017,172,1210,5.792,269.4
2017,172,1220,5.993,269.2
2017,172,1230,5.923,258.5
2017,172,1240,5.459,263.1
2017,172,1250,6.363,273.9
2017,172,1300,6.01,274.7
2017,172,1310,5.372,271.9
2017,172,1320,5.304,260.4
2017,172,1330,5.463,255.8
2017,172,1340,5.921,246.7
2017,172,1350,6.288,248.9
2017,172,1400,5.482,247.9
2017,172,1410,5.847,250.4
2017,172,1420,6.492,246.2
2017,172,1430,6.707,247.1
2017,172,1440,6.65,243.8
2017,172,1450,6.584,251.8
2017,172,1500,6.944,261.9
2017,172,1510,6.789,257.2
2017,172,1520,5.609,261.8
2017,172,1530,5.543,249.9
2017,172,1540,6.131,255.4
2017,172,1550,5.886,255.7
2017,172,1600,5.854,252.8
2017,172,1610,5.622,257.7
2017,172,1620,5.868,248.5
2017,172,1630,5.903,253.2
2017,172,1640,5.554,254.8
2017,172,1650,5.162,255.9
2017,172,1700,4.949,252.1
2017,172,1710,5.017,258.5
2017,172,1720,5.13,258.4
2017,172,1730,4.783,263.3
2017,172,1740,4.004,256
2017,172,1750,4.418,260.4
2017,172,1800,4.259,236.7
2017,172,1810,3.801,242.5
2017,172,1820,2.442,244.6
2017,172,1830,1.11,295.9
2017,172,1840,0.942,18.06
2017,172,1850,1.927,340.8
2017,172,1900,1.243,306.8
2017,172,1910,1.536,300.6
2017,172,1920,1.944,306.5
2017,172,1930,1.63,310.7
2017,172,1940,1.343,284.4
2017,172,1950,1.927,282.8
2017,172,2000,2.302,271
2017,172,2010,2.922,258
2017,172,2020,3.001,237.2
2017,172,2030,2.491,244.8
2017,172,2040,1.898,250
2017,172,2050,2.021,250.6
2017,172,2100,2.056,239.2
2017,172,2110,2.081,230.1
2017,172,2120,1.931,259
2017,172,2130,2.352,260.1
2017,172,2140,1.731,259.3
2017,172,2150,1.743,265.1
2017,172,2200,0.9,239.1
2017,172,2210,0.718,263.3
2017,172,2220,1.319,153.8
2017,172,2230,1.432,160.1
2017,172,2240,1.369,129.1
2017,172,2250,0.782,131.7
2017,172,2300,0.856,150.2
2017,172,2310,0.927,143.8
2017,172,2320,0.993,137.1
2017,172,2330,0.931,116.6
2017,172,2340,1.334,133.7
2017,172,2350,1.376,116.9
2017,173,0,1.096,53.3
2017,173,10,0.984,60.08
2017,173,20,0.675,131.6
2017,173,30,0.927,131.4
2017,173,40,0.912,118.9
2017,173,50,0.511,267.8
2017,173,100,1.375,342.1
2017,173,110,1.732,337.4
2017,173,120,1.185,352.1
2017,173,130,0.63,54.89
2017,173,140,0.64,150.7
2017,173,150,0.56,148.5
2017,173,200,1.441,143.2
2017,173,210,1.259,144.2
2017,173,220,0.754,160.8
2017,173,230,0.73,147.4
2017,173,240,0.516,172.3
2017,173,250,0.703,147.2
2017,173,300,0.588,145.6
2017,173,310,0.608,121.5
2017,173,320,0.458,103.6
2017,173,330,0.32,77.4
2017,173,340,0.78,49.94
2017,173,350,0.392,55.49
2017,173,400,0.836,46.66
2017,173,410,0.875,24.79
2017,173,420,1.35,4.124
2017,173,430,0.922,10.58
2017,173,440,0.207,58.82
2017,173,450,0.434,102.1
2017,173,500,0.861,82.3
2017,173,510,0.886,74.8
2017,173,520,0.341,115.7
2017,173,530,0.722,54.4
2017,173,540,0.615,62.33
2017,173,550,1.17,34.99
2017,173,600,1.185,39.63
2017,173,610,1.007,38.8
2017,173,620,1.312,58.17
2017,173,630,0.647,37.54
2017,173,640,0.777,32.41
2017,173,650,0.366,34.02
2017,173,700,0.328,172.4
2017,173,710,1.052,79.5
2017,173,720,1.135,51.43
2017,173,730,0.743,1.898
2017,173,740,0.786,19.43
2017,173,750,1.128,23.21
2017,173,800,1.617,359.9
2017,173,810,1.926,341.2
2017,173,820,1.798,340.3
2017,173,830,2.139,331.3
2017,173,840,2.024,321.3
2017,173,850,2.133,333.4
2017,173,900,1.283,359.6
2017,173,910,1.237,351.6
2017,173,920,1.622,347.5
2017,173,930,2.054,350.6
2017,173,940,1.548,20.49
2017,173,950,1.689,29.34
2017,173,1000,1.553,39.14
2017,173,1010,1.096,25.03
2017,173,1020,1.216,50.45
2017,173,1030,2.106,113.6
2017,173,1040,2.385,128
2017,173,1050,2.231,127.3
2017,173,1100,1.482,119.2
2017,173,1110,1.808,127.3
2017,173,1120,1.397,114.9
2017,173,1130,1.412,77.8
2017,173,1140,1.204,74.3
2017,173,1150,0.981,62.13
2017,173,1200,1.141,59.67
2017,173,1210,0.891,48.95
2017,173,1220,0.905,20.63
2017,173,1230,0.677,346.2
2017,173,1240,0.67,327.8
2017,173,1250,1.096,17.96
2017,173,1300,1.171,51.1
2017,173,1310,1.127,18.86
2017,173,1320,1.192,21.25
2017,173,1330,1.455,41.94
2017,173,1340,1.97,52.01
2017,173,1350,2.394,64.94
2017,173,1400,2.354,63.53
2017,173,1410,1.597,45.2
2017,173,1420,1.449,38.16
2017,173,1430,1.464,37.36
2017,173,1440,1.597,52.54
2017,173,1450,1.512,41.32
2017,173,1500,1.454,35.45
2017,173,1510,1.356,10.79
2017,173,1520,1.274,10.49
2017,173,1530,1.276,63.81
2017,173,1540,1.81,65.76
2017,173,1550,1.58,49.26
2017,173,1600,1.492,74.6
2017,173,1610,1.883,76
2017,173,1620,1.291,69.88
2017,173,1630,1.014,158.3
2017,173,1640,2.174,174.5
2017,173,1650,2.455,162.1
2017,173,1700,1.987,158
2017,173,1710,1.946,153
2017,173,1720,1.328,135.4
2017,173,1730,0.911,113.8
2017,173,1740,1.001,332.2
2017,173,1750,2.754,262.7
2017,173,1800,4.017,241
2017,173,1810,4.523,233.6
2017,173,1820,4.632,232.2
2017,173,1830,4.628,225.3
2017,173,1840,4.349,234
2017,173,1850,3.972,241.1
2017,173,1900,4.129,237.9
2017,173,1910,3.672,230.1
2017,173,1920,3.797,239.6
2017,173,1930,3.541,240.3
2017,173,1940,3.567,236.5
2017,173,1950,3.592,230.4
2017,173,2000,3.389,230
2017,173,2010,3.07,236
2017,173,2020,3.17,243.7
2017,173,2030,2.456,235.9
2017,173,2040,1.215,236.8
2017,173,2050,0.805,343.9
2017,173,2100,0.514,140.2
2017,173,2110,0.47,149.8
2017,173,2120,0.754,143
2017,173,2130,1.315,137.5
2017,173,2140,1.18,131.9
2017,173,2150,1.43,131
2017,173,2200,1.181,96.8
2017,173,2210,0.997,107.9
2017,173,2220,0.721,141.4
2017,173,2230,0.77,107.4
2017,173,2240,0.702,123.1
2017,173,2250,0.929,92.4
2017,173,2300,0.668,102.1
2017,173,2310,0.747,105.2
2017,173,2320,1.449,75.4
2017,173,2330,0.89,49.29
2017,173,2340,1.194,73.5
2017,173,2350,1.486,72.3
2017,174,0,1.668,71.7
2017,174,10,1.29,84.1
2017,174,20,1.645,78
2017,174,30,1.281,93.2
2017,174,40,0.88,115
2017,174,50,0.853,123.7
2017,174,100,0.646,98.1
2017,174,110,1.298,96.3
2017,174,120,0.975,109.7
2017,174,130,1.403,81.7
2017,174,140,1.054,92.2
2017,174,150,0.935,99.6
2017,174,200,0.595,131.8
2017,174,210,1.152,130.7
2017,174,220,1.08,127.8
2017,174,230,0.929,94.1
2017,174,240,0.838,94.3
2017,174,250,0.919,119
2017,174,300,1.397,103.2
2017,174,310,1.074,131.5
2017,174,320,2.17,73.8
2017,174,330,2.051,73.8
2017,174,340,1.686,82.2
2017,174,350,1.566,85.6
2017,174,400,1.224,91.9
2017,174,410,1.071,129.5
2017,174,420,1.15,141.4
2017,174,430,1.157,130
2017,174,440,1.276,139.8
2017,174,450,1.487,93.1
2017,174,500,2.32,69.86
2017,174,510,2.148,70.7
2017,174,520,2.048,69.52
2017,174,530,2.302,67.88
2017,174,540,2.203,64.74
2017,174,550,1.596,74.4
2017,174,600,1.552,74.2
2017,174,610,1.653,65.41
2017,174,620,1.286,65.65
2017,174,630,1.472,53.03
2017,174,640,1.225,55.92
2017,174,650,1.246,61.89
2017,174,700,0.829,61.36
2017,174,710,0.515,73.6
2017,174,720,1.167,64.8
2017,174,730,1.272,66.15
2017,174,740,1.466,60.21
2017,174,750,1.013,45.05
2017,174,800,0.91,50.17
2017,174,810,1.026,41.35
2017,174,820,1.305,40.99
2017,174,830,1.089,32.65
2017,174,840,1.082,21.11
2017,174,850,1.371,12.82
2017,174,900,1.571,341.4
2017,174,910,1.683,337.7
2017,174,920,1.979,337.6
2017,174,930,2.547,329.1
2017,174,940,3.024,333.2
2017,174,950,3.326,331.9
2017,174,1000,3.48,326.9
2017,174,1010,3.482,329.2
2017,174,1020,3.65,344.3
2017,174,1030,4.025,348.8
2017,174,1040,3.883,0.859
2017,174,1050,2.997,10.95
2017,174,1100,1.904,13.7
2017,174,1110,2.38,271.9
2017,174,1120,2.495,176.2
2017,174,1130,2.36,145.7
2017,174,1140,2.597,129.1
2017,174,1150,1.51,125.9
2017,174,1200,1.432,88.7
2017,174,1210,1.847,55.5
2017,174,1220,1.828,205.6
2017,174,1230,3.249,234.8
2017,174,1240,4.419,239.7
2017,174,1250,4.835,243.5
2017,174,1300,4.858,250.5
2017,174,1310,4.826,252.2
2017,174,1320,5.166,261.7
2017,174,1330,5.574,257.7
2017,174,1340,5.479,251.2
2017,174,1350,5.606,252.1
2017,174,1400,5.943,252.6
2017,174,1410,6.325,244.3
2017,174,1420,6.757,240.4
2017,174,1430,6.808,235.6
2017,174,1440,7.48,227.9
2017,174,1450,6.012,247.7
2017,174,1500,6.652,245.6
2017,174,1510,6.589,251.7
2017,174,1520,6.121,240.1
2017,174,1530,5.849,239.7
2017,174,1540,6.016,251.9
2017,174,1550,5.619,257.9
2017,174,1600,5.351,245.4
2017,174,1610,5.743,243.8
2017,174,1620,5.288,232.9
2017,174,1630,6.014,247.3
2017,174,1640,5.213,244.4
2017,174,1650,5.129,243.3
2017,174,1700,5.004,248.2
2017,174,1710,5.008,258.9
2017,174,1720,4.81,239.5
2017,174,1730,4.941,257.9
2017,174,1740,5.113,260.1
2017,174,1750,4.247,250.5
2017,174,1800,4.271,252.9
2017,174,1810,3.764,247.1
2017,174,1820,3.616,253.5
2017,174,1830,3.785,260.9
2017,174,1840,3.769,259.8
2017,174,1850,3.576,252.8
2017,174,1900,3.067,248.1
2017,174,1910,3.33,237.2
2017,174,1920,2.753,262.2
2017,174,1930,2.771,270.3
2017,174,1940,2.34,256.9
2017,174,1950,2.56,232.3
2017,174,2000,2.277,255.8
2017,174,2010,2.051,273.9
2017,174,2020,2.307,270.7
2017,174,2030,2.496,279.8
2017,174,2040,2.297,280.2
2017,174,2050,2.455,274.6
2017,174,2100,2.029,240.2
2017,174,2110,1.817,242.7
2017,174,2120,2.212,213.6
2017,174,2130,1.635,217.3
2017,174,2140,1.525,284.6
2017,174,2150,1.971,297.9
2017,174,2200,1.647,270.3
2017,174,2210,1.134,251.8
2017,174,2220,1.376,232.5
2017,174,2230,1.56,290
2017,174,2240,1.75,266.5
2017,174,2250,1.59,252.2
2017,174,2300,2.138,210.2
2017,174,2310,1.554,236.2
2017,174,2320,1.486,242.4
2017,174,2330,1.02,280
2017,174,2340,0.893,305.2
2017,174,2350,1.014,332.5
2017,175,0,1.246,315.3
2017,175,10,0.312,286.6
2017,175,20,0.496,4.034
2017,175,30,0.381,33.3
2017,175,40,0.231,30.47
2017,175,50,0.938,46.37
2017,175,100,1.254,30.23
2017,175,110,0.853,4.09
2017,175,120,0.4,9.87
2017,175,130,0.112,356.3
2017,175,140,0.209,276.9
2017,175,150,0.167,302
2017,175,200,0.507,320.8
2017,175,210,0.403,0.953
2017,175,220,0.355,353.4
2017,175,230,0.59,2.026
2017,175,240,0.852,7.94
2017,175,250,0.595,354.2
2017,175,300,0.864,344
2017,175,310,0.771,322.1
2017,175,320,0.754,285
2017,175,330,1.103,288.3
2017,175,340,1.85,289.4
2017,175,350,1.722,272.3
2017,175,400,1.33,279
2017,175,410,1.171,307.5
2017,175,420,1.526,318.5
2017,175,430,1.315,327.2
2017,175,440,1.624,329.6
2017,175,450,1.94,321.4
2017,175,500,1.401,320.9
2017,175,510,0.943,330.8
2017,175,520,0.54,333.8
2017,175,530,0.527,351.1
2017,175,540,0.666,9.71
2017,175,550,0.924,9
2017,175,600,1.054,11.13
2017,175,610,0.829,11.65
2017,175,620,1.167,1.11
2017,175,630,1.168,3.787
2017,175,640,0.814,358.3
2017,175,650,0.807,353.6
2017,175,700,0.883,357.4
2017,175,710,0.612,7.58
2017,175,720,0.775,9.33
2017,175,730,0.593,21.4
2017,175,740,0.593,9.72
2017,175,750,0.615,355.7
2017,175,800,1.142,2.499
2017,175,810,1.304,346.9
2017,175,820,1.56,340.4
2017,175,830,1.226,340.1
2017,175,840,1.175,336.7
2017,175,850,1.794,323.1
2017,175,900,2.408,329
2017,175,910,2.287,344.4
2017,175,920,3.002,340
2017,175,930,2.787,348.3
2017,175,940,2.17,347.3
2017,175,950,2.321,359.6
2017,175,1000,2.82,352.8
2017,175,1010,2.534,340.7
2017,175,1020,2.725,348.4
2017,175,1030,3.546,356.5
2017,175,1040,3.713,340.8
2017,175,1050,4.18,334.6
2017,175,1100,4.041,323.7
2017,175,1110,4.026,324.7
2017,175,1120,3.567,320.4
2017,175,1130,3.881,318.1
2017,175,1140,4.205,325.2
2017,175,1150,3.761,328.5
2017,175,1200,4.143,327.7
2017,175,1210,4.348,334.2
2017,175,1220,2.845,321.3
2017,175,1230,3.739,334.4
2017,175,1240,3.898,298.5
2017,175,1250,4.224,297.8
2017,175,1300,4.527,308.9
2017,175,1310,3.892,288.7
2017,175,1320,3.867,275.3
2017,175,1330,4.628,276.7
2017,175,1340,4.716,271.7
2017,175,1350,4.253,271.1
2017,175,1400,5.06,268.6
2017,175,1410,5.465,280.2
2017,175,1420,4.096,280.1
2017,175,1430,4.753,276
2017,175,1440,4.206,277.7
2017,175,1450,3.869,273.1
2017,175,1500,3.417,273.2
2017,175,1510,3.114,294.6
2017,175,1520,3.36,294.8
2017,175,1530,2.865,290
2017,175,1540,3.222,304.2
2017,175,1550,3.463,278.6
2017,175,1600,3.094,308.8
2017,175,1610,2.913,319.5
2017,175,1620,2.69,304.8
2017,175,1630,2.281,321.5
2017,175,1640,3.047,319.2
2017,175,1650,3.091,306
2017,175,1700,3.146,305.6
2017,175,1710,3.598,310.8
2017,175,1720,2.97,302.2
2017,175,1730,3.655,309.1
2017,175,1740,3.03,298.8
2017,175,1750,2.964,289
2017,175,1800,2.818,293.9
2017,175,1810,3.046,294.6
2017,175,1820,3.218,279.7
2017,175,1830,3.101,286.2
2017,175,1840,3.286,304.3
2017,175,1850,2.875,292.9
2017,175,1900,3.464,318.7
2017,175,1910,2.816,302.3
2017,175,1920,2.854,312.5
2017,175,1930,2.719,313.3
2017,175,1940,3.251,295.1
2017,175,1950,2.8,294.8
2017,175,2000,3.197,297.3
2017,175,2010,3.309,294.1
2017,175,2020,3.509,299.9
2017,175,2030,3.406,305.9
2017,175,2040,3.706,300.3
2017,175,2050,3.211,283.3
2017,175,2100,2.6,279.2
2017,175,2110,3.258,288
2017,175,2120,3.089,289.6
2017,175,2130,2.649,290.4
2017,175,2140,3.045,290.7
2017,175,2150,2.521,293.6
2017,175,2200,3.178,300.8
2017,175,2210,3.013,292.5
2017,175,2220,2.983,284.3
2017,175,2230,2.804,283.1
2017,175,2240,2.798,294.2
2017,175,2250,2.814,285.4
2017,175,2300,2.657,277.7
2017,175,2310,3.184,296.8
2017,175,2320,2.789,290
2017,175,2330,2.487,288.8
2017,175,2340,2.802,282.6
2017,175,2350,2.546,290.1
2017,176,0,2.326,282.3
2017,176,10,2.386,276.2
2017,176,20,2.36,268.4
2017,176,30,2.533,274.9
2017,176,40,2.261,281.6
2017,176,50,2.663,285.2
2017,176,100,2.368,287.9
2017,176,110,2.557,280.6
2017,176,120,2.857,292.4
2017,176,130,2.557,299.3
2017,176,140,2.678,282.7
2017,176,150,2.805,294.8
2017,176,200,2.786,295.4
2017,176,210,2.156,301.3
2017,176,220,2.934,314.5
2017,176,230,2.292,297.9
2017,176,240,1.74,299.2
2017,176,250,2.551,294.4
2017,176,300,1.929,287.6
2017,176,310,1.927,285.5
2017,176,320,2.411,289.1
2017,176,330,2.222,286.1
2017,176,340,2.567,312.1
2017,176,350,2.223,300
2017,176,400,2.7,285.3
2017,176,410,2.385,267.7
2017,176,420,2.662,260.5
2017,176,430,2.232,260.8
2017,176,440,2.236,261
2017,176,450,2.038,263.4
2017,176,500,1.61,255.8
2017,176,510,1.245,251
2017,176,520,1.442,260.1
2017,176,530,1.82,279.4
2017,176,540,0.933,293.9
2017,176,550,0.722,302.1
2017,176,600,1.339,309.7
2017,176,610,1.809,299.8
2017,176,620,1.866,304.3
2017,176,630,3.004,307
2017,176,640,2.384,295
2017,176,650,2.787,305.9
2017,176,700,4.135,318.4
2017,176,710,3.05,318.9
2017,176,720,3.041,332.7
2017,176,730,2.933,341.8
2017,176,740,2.019,322.8
2017,176,750,2.071,332.1
2017,176,800,1.818,336.2
2017,176,810,1.939,337.1
2017,176,820,2.75,323.8
2017,176,830,2.814,323
2017,176,840,2.292,320.7
2017,176,850,2.982,324.4
2017,176,900,3.392,322.8
2017,176,910,3.906,326.3
2017,176,920,4.487,314.3
2017,176,930,4.438,315.8
2017,176,940,4.635,322.8
2017,176,950,4.583,327.3
2017,176,1000,3.925,312.6
2017,176,1010,3.462,301.7
2017,176,1020,3.683,314.4
2017,176,1030,2.814,300.7
2017,176,1040,2.637,292.9
2017,176,1050,3.234,293.1
2017,176,1100,3.264,305.7
2017,176,1110,3.32,312.3
2017,176,1120,3.619,313.2
2017,176,1130,3.794,320.1
2017,176,1140,3.34,324
2017,176,1150,3.583,326.9
2017,176,1200,3.615,329.1
2017,176,1210,3.832,328.3
2017,176,1220,3.496,331.3
2017,176,1230,3.396,332.3
2017,176,1240,3.072,324.1
2017,176,1250,3.669,295
2017,176,1300,3.568,304.9
2017,176,1310,4.022,298.6
2017,176,1320,3.798,294.9
2017,176,1330,4.102,308.4
2017,176,1340,3.847,299.4
2017,176,1350,3.865,306.9
2017,176,1400,4.209,299
2017,176,1410,4.537,310.6
2017,176,1420,5.293,313.6
2017,176,1430,4.699,301.6
2017,176,1440,4.207,286.5
2017,176,1450,4.55,283.7
2017,176,1500,3.762,288.6
2017,176,1510,3.557,293.2
2017,176,1520,3.458,296
2017,176,1530,2.868,296.3
2017,176,1540,3.734,287.3
2017,176,1550,3.921,298
2017,176,1600,3.818,291.7
2017,176,1610,3.216,279.3
2017,176,1620,3.69,289.8
2017,176,1630,3.181,279.6
2017,176,1640,3.442,275.9
2017,176,1650,3.607,276.8
2017,176,1700,3.377,283.9
2017,176,1710,3.305,274.2
2017,176,1720,3.406,266.5
2017,176,1730,3.687,276.1
2017,176,1740,3.458,264.9
2017,176,1750,3.766,274
2017,176,1800,3.749,263
2017,176,1810,3.014,260.9
2017,176,1820,2.788,274.8
2017,176,1830,3.001,260.8
2017,176,1840,2.653,268.7
2017,176,1850,2.645,276.5
2017,176,1900,2.376,277
2017,176,1910,2.532,258.8
2017,176,1920,1.939,269.2
2017,176,1930,1.885,258
2017,176,1940,2.099,242.4
2017,176,1950,1.623,231.8
2017,176,2000,1.413,222
2017,176,2010,1.206,216.7
2017,176,2020,1.28,203.6
2017,176,2030,1.181,200.5
2017,176,2040,1.184,197.7
2017,176,2050,1.466,213.8
2017,176,2100,1.683,203.4
2017,176,2110,1.753,217
2017,176,2120,0.969,247.1
2017,176,2130,1.671,221
2017,176,2140,2.219,240.7
2017,176,2150,2.485,261.5
2017,176,2200,2.417,255.8
2017,176,2210,2.172,252.1
2017,176,2220,1.936,253.3
2017,176,2230,1.977,250.6
2017,176,2240,3.065,240.2
2017,176,2250,3.791,229.3
2017,176,2300,3.906,237.8
2017,176,2310,4.215,239.1
2017,176,2320,3.873,241.7
2017,176,2330,3.682,233.9
2017,176,2340,3.27,233.4
2017,176,2350,1.848,236.6
2017,177,0,2.235,221
2017,177,10,2.367,250.6
2017,177,20,2.15,237.2
2017,177,30,1.803,231.6
2017,177,40,2.03,224.2
2017,177,50,1.633,232.2
2017,177,100,1.488,240.1
2017,177,110,1.88,239.8
2017,177,120,1.706,220.1
2017,177,130,1.203,272.2
2017,177,140,0.696,290.9
2017,177,150,0.595,211.2
2017,177,200,0.701,206.7
2017,177,210,0.859,216.7
2017,177,220,1.058,215.1
2017,177,230,0.793,224.6
2017,177,240,0.978,216.6
2017,177,250,0.916,215.6
2017,177,300,0.885,219.2
2017,177,310,1.049,221.7
2017,177,320,0.971,254.1
2017,177,330,1.043,267.8
2017,177,340,1.837,252.8
